name,latitude,longitude,free_bikes
Malakoff - Place de la Porte Maillot,48.876733496638,2.2834577411413,13
Eugène Varlin - Place de la Paix,48.792862,2.363093,0
Saint-Denis - Rivoli,48.859059340842,2.3476943001151,26
Jussieu - Guy de la Brosse,48.845665,2.355653,37
Jean-François Lépine - Stephenson,48.88611466796807,2.356855627529275,2
Porte Maillot - Perreire,48.878021154637,2.2842371277102,28
Porte d'Ivry,48.821768747596,2.3688706755638,6
Gare Saint-Lazare - Cour du Havre,48.875674400851,2.3265598341823,4
Mairie de Clamart,48.800612,2.262151,3
Square Raymond Souplex,48.89183721478911,2.335426103165901,3
Cambrai - Benjamin Constant,48.89594736851349,2.381133802246315,6
Port - Confluence,48.936093926526,2.3436167797955,13
Porte de Charenton,48.831240105856,2.3989107459784,11
Lauriston - Copernic,48.86926,2.289918,17
Félix Faure - Convention,48.841249336041,2.2883866008495,14
Place Farhat Hached,48.825487045602,2.3816306985827,27
Toffier Decaux - Cartier Bresson,48.90165072551549,2.4017545580863957,5
Paris - Laitières,48.846302741513,2.4207553267479,0
Rond-Point Rhin et Danube,48.840452820991764,2.2280225157737736,49
Hélène et François Missoffe - Emile Borel,48.89990653843488,2.321543991674844,23
Regnault - Patay,48.824305287067,2.3763057589531,0
Pajol - Riquet ,48.88960028134536,2.3628534749150276,0
Quai de Valmy,48.88126951579429,2.368186041712761,3
Douai - Bruxelles,48.88320784122797,2.3308449949028507,4
Panthéon - Valette,48.847020571652,2.3464982619671,38
Archives - Rivoli,48.857346707443,2.3539767041802,16
Youri Gagarine - Karl Marx,48.78448485079149,2.35908430069685,0
Bachaumont - Montmartre,48.86617395079137,2.3449775576591496,22
Beaujon - Wagram,48.875352455985,2.2964416444302,11
Varenne,48.857202661803,2.3152771219611,10
Javel - André Citroën,48.846276485475,2.2786368057132,38
Richard Lenoir - Jean-Pierre Timbaud,48.865804276686,2.3693370749669,2
Sablons - Georges Mandel,48.863875,2.28189,2
Place Valhubert,48.844182577315,2.3640366643667,17
Vasco de Gama,48.83671783466264,2.283664085650799,46
Bourg l'Abbé - Saint-Martin,48.863933319493,2.352406270802,0
Cloître Saint-Merri - Renard,48.858835448898,2.3518279194832,22
Convention - Lourmel,48.842055041656,2.2859910875559,25
Parc Pierre Lagravère,48.92650488131725,2.239069678491417,8
Gare de Nogent-le-Perreux,48.83842553348809,2.493693307042122,18
Place de la République - Voltaire,48.866830968942,2.3654810339212,13
Oberkampf - République,48.86531608707,2.37611478491,5
Suffren - Champ de Mars,48.8547194,2.2952168,19
Gare d'Austerlitz - Pont Charles de Gaulle,48.842319830109,2.3670300096273,22
Odessa - Départ,48.842885590081,2.3244281485677,1
Mairie de La Garenne Colombes,48.90663823468682,2.24679596722126,8
Gérando - Rochechouart,48.88294340845,2.3464846238494,0
Bosquet - Saint-Dominique,48.858651709526,2.3037165802346,25
Suffren - Pérignon,48.84717561492764,2.307052147596786,39
Charonne - Robert et Sonia Delaunay,48.855907555969,2.3925706744194,2
Marché Saint-Germain,48.85165625855281,2.335500307381153,10
Française - Etienne Marcel,48.864053304653766,2.347587011754513,2
Roquette - Folie Regnault,48.859246959155485,2.386553623578705,2
Saint-Honoré - Musée du Louvre,48.863443132848,2.3348781846405,29
Les Blagis,48.785205,2.302526,14
Raymond Poincaré - Place Victor Hugo,48.87030612437,2.2850745414202,9
Pereire - Rennequin,48.88364782887555,2.2952447086572647,1
Square des Amandiers,48.86615630668046,2.3891324177384377,2
Porte d'Auteuil,48.8479394142243,2.2608396783471107,15
Mairie du 18ème,48.892939296937605,2.3445510864257812,2
Pyrénées - Ménilmontant,48.8693268535238,2.395084574818611,0
Résistance - Hoche,48.864273423741956,2.435784414410591,0
Lamarck - Saint-Ouen,48.891334555236,2.3272445342326,0
Pierre Demours - Laugier,48.8813072,2.294846,5
De Toqueville - Terrasse,48.882428,2.314002,3
Iles de Loisirs de Créteil,48.780258200618,2.4455094301232,5
Guichet - Jean Jaurès,48.905169868129036,2.3023840785026555,4
Emile Reynaud - Porte de la Villette ,48.90098953630053,2.3887022584676743,2
Quai Voltaire,48.858942986179,2.3314182047146,24
Hautpoul - Jean Jaurès,48.886393679436,2.3865414544355,1
Chausson - Gabriel Péri,48.921891003481115,2.2952306270599365,3
Pau Casals - Neuve Tolbiac,48.8311602,2.3774395,50
Granges aux Belles - Hôpital Saint-Louis,48.874794994841,2.366669436985,5
Buffon - Jardin des Plantes,48.842668466104875,2.3618587106466293,11
Hôpital Mondor,48.798922410229,2.4537451531298,7
Bercy - Traversiére,48.846192642574,2.3703800886869,16
Rampal - Belleville,48.873114661405,2.3798409114805,3
Place Eustache Deschamps,48.793855,2.336637,5
Jules Guesdes - Carnot,48.93828169931872,2.3508992046117783,1
Marcel Yol - Jullien,48.82537611802588,2.287235018058929,6
Paix - Verdun,48.900504,2.261173,16
Président Roosevelt - Rouget de Lisle,48.83047518749,2.2616135525345,38
Bruant - Vincent Auriol,48.834848452929,2.3668264996271,23
Henry Farman,48.83372430280548,2.2713854536414146,15
Caulaincourt - Place Constantin Pecqueur,48.889677905028,2.3381787144261,6
Averroès - Aimé Césaire,48.91405323432864,2.412636950612068,5
Marignan - Champs-Elysées,48.869495661232,2.3066138139003,0
Larmeroux - Baudelaire,48.816939911292,2.2809894804846,1
Leredde - Tolbiac,48.82887629664,2.3744382709265,28
Courcelles - Place des Ternes,48.878199928923124,2.2992860188665043,10
Terroirs de France - Lheureux,48.83212027074841,2.388618104159832,54
Maxime Gorki - Paul Vaillant-Couturier,48.79673508795443,2.3683342337608337,0
Arthur Ranc - Hôpital Bichat,48.8978712500682,2.333521842956543,6
Créteil Pompadour,48.773011623355,2.435166164893,4
Gare RER,48.896280181078,2.4581568985227,14
Parc Suzanne Lenglen,48.833250690537874,2.2765403240919113,50
Lac Daumesnil - Saint-Maurice,48.82774555743318,2.4183654785156246,5
Haut du Mont-Mesly,48.780191921646,2.4685737495183,7
Hôtel de Ville de Fontenay-aux-Roses,48.790844603480856,2.2871455930319455,2
Londres - Europe,48.878618556803,2.3248164693922,19
Jouffroy d'Abbans - Malesherbes,48.8850134,2.3070717,16
Gabriel Péri - Jules Ferry,48.926182814311,2.3912295762525,25
Evariste Galois,48.873341356228,2.4133544409574,0
Paul Signac - Aristide Briand,48.86950262156371,2.4502260982990265,1
Place de la Reine Astrid,48.864920982538,2.3025491823859,39
Danielle Casanova - Opéra,48.867643242297,2.3333894088864,18
Jean Jaurès - Paul Lafargue,48.884933177666,2.2484488785267,24
Square Louis XVI,48.87320440102894,2.323658830743138,27
Gare Montparnasse - Vaugirard,48.8418071798797,2.31951002690117,4
Jardins d'Eole,48.8869703,2.3668488,2
Jean Oestreicher - Porte de Champerret,48.88655580065981,2.288640439510346,9
Madeleine Vionnet,48.902519074064,2.3740895837545,59
Jean Bologne - Passy,48.857566889784465,2.280027395306772,2
Raspail - Chomel,48.852233164303,2.3266580700874,49
Benjamin Delessert - Jean Lolive,48.89392043619345,2.417981922626496,2
Piat - Parc de Belleville,48.87195626635528,2.384981390278095,0
Place de la Porte de Champeret,48.886062068226,2.2917001576821,5
Jules Guesde - Laennec,48.87628983900398,2.5006942078471184,17
Résistance - Parmentier,48.85965138131299,2.436705082654953,2
Albert Kahn - Duhesme,48.895623001056,2.345815078896,0
Véron - Lepic,48.88526123395252,2.334559857845307,3
Place d'Italie - Soeur Rosalie,48.831908520394,2.3546943448098,3
Grande Truanderie - Saint-Denis,48.8626302,2.3498075,5
Conservatoire de Musique,48.77093586667601,2.4034014344215398,14
Place des Victoires,48.8660354,2.3420333,22
Le Brun - Gobelins,48.835092787824,2.3534681351338,4
Place Balard,48.836395736424,2.2784192115068,37
Lobau - Hôtel de Ville,48.8562118,2.3532536,56
Villette - Belleville,48.8726877314,2.376461327076,5
Louis Xavier de Ricard - Ancienne Mairie,48.84629899065091,2.472420372068882,2
Docteur Calmette - Martre,48.898969358483,2.3086513252383,18
Reuilly - Place Felix Eboue,48.84030274499962,2.394630398715453,5
Charonne - Bureau,48.854176,2.396093,1
Youri Gagarine - Commune de Paris,48.782427463041,2.3939734697342,17
Saint-Mandé - Fabre d'Eglantine,48.8453579,2.3965022,19
Flandre - Riquet,48.888013281448,2.3737595955229,3
Championnet.,48.8953643,2.3498166,0
Indre - Prairies,48.86254398506782,2.403290458023548,1
Gare de Lyon - Place Louis Armand,48.845515089794,2.3726498446286,7
Pont De Charenton,48.8179685,2.4199531,17
Square Simon Bolivar,48.875089888322,2.3826304078102,3
Quai de Sèvres - Manufacture Nationale,48.828688,2.22499,24
Reynaldo Hahn - Lagny,48.849266043601794,2.412330328844772,9
Bastille - Beaumarchais,48.853833463852,2.3685702681541,20
Mairie d'Issy,48.823767792468,2.2723111510277,28
Champeaux - Gallieni,48.864459134684644,2.4161778017878532,4
Louis Lejeune - Barbès,48.81807418981508,2.3267009854316716,6
Mairie du 12ème,48.840855311763,2.3875549435616,1
Madagascar - Meuniers,48.83460464474706,2.3970650508999825,4
Stade de France - Francis de Pressensé,48.919141953558,2.3620655760169,23
Rouget de Lisle,48.764615483395254,2.4071189761161804,14
Général Martial Valin - Pont du Garigliano,48.83823094269141,2.270506024360657,12
Saint-Honoré - 29 juillet,48.86557114282421,2.330567417577153,9
Archives - Pastourelle,48.8623615,2.3595041,24
Louis Armand - Bernard Palissy,48.916974,2.313384,11
Saint-Jacques - Soufflot,48.846280383395,2.3430785379567,16
Halle Freyssinet - Parvis Alan Turing,48.832846814471,2.3711421713233,23
Gare Arcueil - Cachan,48.799824,2.328171,13
Decrès - Alésia,48.832200060759,2.3139070151575,2
Naples - Rome,48.879960700846226,2.321358695626259,3
Ecole Militaire - Place Joffre,48.852060203583,2.3017993569374,23
Bourdonnais - Tour Eiffel,48.860897797941,2.295599598447,53
Marseille - Beaurepaire,48.871624306962985,2.3639265082738348,9
Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,6
Mûriers - Père Lachaise,48.864130509668044,2.39164982067019,0
Séminaire de Conflans - Liberté,48.823194,2.404179,15
Mairie du 11ème,48.858925,2.3789759,17
Bienfaisance - Place de Narvik,48.87660163459077,2.3129771277308464,34
Morillons - Dantzig,48.83310149953933,2.299380004405976,1
André Theuriet - Blagis,48.77977325745441,2.3130525648593903,17
8 Mai 1945 - 10 Juillet 1940,48.784567029674,2.3979035764933,19
Tardieu - Chappe,48.884146759782,2.341845408082,1
Cimetière de Boulogne-Billancourt,48.830764,2.252024,22
Clef des Champs - Albert Dhalenne,48.914938,2.330665,11
Reims - Porte d'Asnières,48.891834448210986,2.300144659954865,19
Pesaro - Préfecture,48.89577046284005,2.223908342421055,13
Louis le Grand - Italiens,48.870508937204,2.3340544619393,32
Froment - Bréguet,48.8570414504784,2.37289470306807,25
Parc Floral du Bel Air,48.839285711865735,2.438560165464878,10
Place Falguière,48.83629973941847,2.3104464635252953,1
Jacques Callot - Mazarine,48.855280175332,2.3375743255019,27
Estienne d'Orves - Henri Ginoux,48.815388220397274,2.320886790760933,0
Réunion - Avron,48.852566752033766,2.403928068708116,1
Belidor - Gouvion-Saint-Cyr,48.88022154052015,2.2854680567979813,17
Petit - Georges Thill,48.88603131999171,2.3895753175020222,0
Taitbout - Châteaudun,48.876383969379,2.3353566779335,23
Cambronne - Mademoiselle,48.843277330035214,2.30230766886348,7
Faubourg Poissonnière - Dunkerque,48.880883445404436,2.349934279918671,5
Rond-point du Dr Albert Schweitzer,48.78980918988166,2.3143940046429634,0
Charlot - Stade Gabriel Voisin,48.827228120536,2.268122527474,25
Parmentier - Fontaine au Roi,48.86787670551736,2.372705978671471,1
Mairie d'Ivry-sur-Seine,48.81057120969284,2.3842826485633855,36
Maurice d'Ocagne - General Maudhuy,48.82414282524159,2.3158789426088333,7
Beaumarchais - Saint-Gilles,48.8580378,2.3679352,28
René Coty - Place Denfert-Rochereau,48.833056477316,2.3329411447048,0
Thouin - Cardinal Lemoine,48.84504716661511,2.3494647851273465,15
Esplanade du Foncet - Camille Desmoulins,48.827090233494964,2.2606857866048813,25
Amédée Huon - Fort d'Ivry,48.805131376899986,2.388489693403244,6
Pereire - Ternes,48.87973954830735,2.288012132048607,6
Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,10
Legendre - Dulong,48.885325169402904,2.316423766314984,1
Coquillière - Louvre,48.863795909662,2.3425736278296,20
Jean Lolive - Parc Stalingrad,48.89206174403158,2.4091735482215886,5
Benjamin Godard - Victor Hugo,48.865983,2.275725,1
Vaugirard - Verrerie,48.820881336842,2.2367222622987,22
Hôpital Necker,48.846043490118454,2.313245013356209,3
Vladimir Ilitch Lénine - Andrée Chedid,48.813240124373,2.3319716067039,3
Cimetière d'Issy-les-Moulineaux,48.817699773925,2.2609312087297,1
Duhamel - André Gide,48.8365662244334,2.312707121097412,0
Pierre Larousse - Raymond Losserand,48.83059564231877,2.3119183257222176,6
Alfred de Vigny - Place du Général Brocard,48.87836138361425,2.305254448220567,32
Bruneseau - Quai d'Ivry,48.824945637583,2.3885661363602,44
Parc Monceau,48.881077914129,2.3095492646098,12
Porte des Lilas - Faidherbe,48.87861855668978,2.4120327830314636,3
Point du Jour - Jean Jaurès,48.828753141436465,2.245911467014621,6
Théâtre - Lourmel,48.8482070397636,2.2898658737540245,47
Roland Garros - Jean Bouin,48.809460857173,2.2853198638301,2
Cléry - Montmartre,48.867458,2.3445211,49
Saint-Maur - Roquette,48.858688774062955,2.383553994571467,5
Daumesnil - Picpus,48.8374688,2.401765,3
Rottembourg - Général Michel Bizot,48.83787825992554,2.4044052511453633,3
Henri Barbusse - Stalingrad,48.814183748660554,2.2872862592339516,1
Caumartin - Provence,48.874422773426545,2.3284685611724854,17
Primo Levi - Frigos,48.83094844846017,2.37965351592796,34
Moscou - Edouard Vaillant,48.90755810177,2.4689837335263,12
Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,4
Gambetta - Tourelles,48.875337902264,2.4059921130538,0
Davout - Volga,48.852919679957296,2.410522909779111,0
Bordier - Félix Faure,48.90390751882016,2.3830059170722966,10
Jardin d'Acclimatation,48.878772242510465,2.270772233605385,13
Belleville - Pyrénées,48.8741908,2.3860039,5
Alexandre Dumas - Voltaire,48.852888670365,2.3891476408096,16
La Motte-Picquet - La Tour Maubourg,48.856926701847,2.3096215831203,19
Porte de la Villette,48.89835196548483,2.386150136590004,17
Fédération - Suffren,48.852828153442,2.2978776320815,22
Place de la Nation - Charonne,48.848364667777,2.3997623859813,4
Ecole Vétérinaire,48.81488859822486,2.4224362157778994,32
Cimetière de Montmartre,48.886472466142,2.3328901827335,3
Square Etienne Jarousse,48.82485182597129,2.2925933450460434,4
Cité des Sciences et de l'Industrie,48.89659571178903,2.384599149227142,7
Mairie du 14ème,48.83254578123,2.3254923149943,0
Assas - Rennes,48.8492084999386,2.32851454623001,8
Place Tony de Graaff,48.8181645,2.2458109,5
Vignerons - Minimes,48.841486,2.430793,8
Beaux-Arts - Bonaparte,48.856451985396,2.3348518833518,20
Hôpital Bégin,48.84571672113,2.4272462725639,10
Enghien - Faubourg Poissonnière,48.872420063053,2.3483952362828,28
Parmentier - Hôpital Saint-Louis,48.871379874257,2.3698963836667,3
Etienne Marcel - Montorgueil,48.86450567259199,2.3461959511041637,10
Ivry - Simone Weil,48.823283932030755,2.3659095168113713,5
Bargue -  Dutot,48.837884,2.308876,2
Manin - Carrières d'Amérique,48.884672142095,2.3919698596001,0
Convention - Vaugirard,48.83767682233156,2.295586926020252,5
Joffre - Aigle,48.904033,2.245096,8
Pasteur - Cotentin,48.8389284,2.316356,2
Place Jean Mermoz,48.9220937,2.2718348,5
Championnet - Vauvenargues,48.89401874744574,2.3319872841238976,3
Gare Rer de Fontenay sous Bois,48.8436279,2.4630465,8
Vieille du Temple - Francs Bourgeois,48.858256413365815,2.35821794718504,10
Place de Verdun,48.8202823,2.473775,23
Longchamp - Place d'Iéna,48.864917233434,2.2926748171449,22
Cimetière de Montrouge,48.821466904768,2.3215785772007,17
Porte de Clignancourt.,48.897488,2.343996,1
Silly - Louis Blériot,48.83219045374266,2.2340199351310734,18
Place de Lévis,48.883546851533254,2.3131933808326726,1
Uzès - Montmartre,48.870790980240706,2.3431010171771054,27
Chevaleret - Louise Weiss,48.832586513351,2.37121138812,34
Jean Mermoz - Champs-Elysées,48.869689856852,2.3107324540615,47
Cauchy - Cévennes,48.843372571022,2.2751328349113,34
Moulin de Pierre - Abbé Grégoire,48.822036188382,2.2754641655975,0
Beaubourg - Michel-le-Comte,48.862534941806,2.3543103039265,11
Marseillaise - Grenade,48.889371092747,2.3979396821544,4
Dora Maar - Nadia Guendouz,48.905452421305,2.3220406472683,22
Jean Jaurès - Salvador Allende,48.821475594736775,2.3026576638221745,3
Place de la Nation - Picpus,48.846821681548,2.4001130461693,3
Lucie Aubrac - Franklin,48.86223916006812,2.4435862898826604,2
Estrapade - Ulm,48.84512772828,2.3454568170362,13
Montreuil - Gonnet,48.850500564921,2.3890856287864,5
Kléber - Gouverneur Général Eboué,48.826885843069796,2.2723413258790965,23
Gaston Tessier - Rosa Parks RER,48.8963765,2.3743692,6
Place de l'Insurrection d'Août 1944 ,48.81477852751594,2.398074567317963,18
Anatole France - President Roosevelt,48.9155156,2.3814103,4
Gare de Lyon - Van Gogh,48.843839785643,2.3704450240357,28
Mairie de Clichy,48.903653634661,2.3059353232384,1
Lycée Saint Exupéry - Juliette Savar,48.783021513972,2.4637357216879,14
Claude Vellefaux - Sambre et Meuse,48.875022,2.370478,3
Mairie du 15ème,48.8417762,2.2986539,5
Molière - République,48.81111581390707,2.3145738624448158,1
Boulets - Faubourg Saint-Antoine,48.849259262115,2.3917546141943,14
Hôtel de Ville de Vincennes,48.84827609706963,2.4398955702781677,4
Montreuil - Voltaire,48.850507011842,2.3930755582745,3
Place de Rhin et Danube,48.88192765861766,2.392586767673493,1
Placette Grégoire Collas,48.94342014002797,2.2487476095557213,8
Bertrand Sincholle - Henri Barbusse,48.89925982394349,2.3042294383049016,5
Perle - Vieille du Temple,48.8601346,2.3611206,26
Bois de Vincennes - Porte Jaune,48.838751246689455,2.4605489149689674,3
Charles de Gaulle - Jean Lolive,48.8932644350857,2.4126765131950383,8
Bourse du Travail,48.868976638826,2.3623438552022,8
Bobillot - Paulin Mery,48.829899841747,2.3543356766749,5
Sèvres-Gallieni,48.837809408957,2.2281519323587,24
Saint Georges - d'Aumale,48.87778639599673,2.337429821491241,7
Hameau Fleuri - Marché,48.831448892608314,2.2412404417991643,13
Edgar Quinet - Raspail,48.83940266673835,2.32971478253603,11
Petit Palais,48.8667692,2.3157655,26
Place de la Porte de Paris,48.93009363207303,2.3564037680625916,13
Raffet - Montmorency,48.85258670812,2.2629252456151954,9
Mairie de Romainville,48.885109,2.435679,1
Faidherbe - Dahomey,48.851358329771806,2.383823134795429,15
Chastenet de Géry - Marcel Paul,48.800123,2.3567359,2
Cours de Vincennes - Davout,48.847238029966,2.4107042336225,16
Porte de la Plaine,48.82805169605981,2.2924277186393742,2
Regnault - Patay,48.82435782216384,2.377065159380436,61
Marc Sangnier - Porte de Vanves,48.825218683556734,2.3107116669416428,1
Haies - Réunion,48.85386896766491,2.402426162238911,1
Versailles - Claude Terrasse,48.840219338074,2.263834191153,14
Lacépède - Monge,48.84389286531899,2.3519663885235786,7
Wilson - Métallurgie,48.909423010092326,2.3584435880184174,8
Belfort - Victor Hugo,48.9018492,2.3172724,13
Claude Debussy - Marc Bloch,48.910388180512,2.3117771744728,54
Paul Barruel - Vaugirard,48.84014918546239,2.3044332861900334,6
Macdonald - Césaria Evora,48.89883,2.37933,31
Mairie du 10ème,48.872089449907,2.3575825989246,4
Volontaires - Vaugirard,48.84132050184004,2.30808901725357,2
Vanne - Saussaies,48.786404,2.338848,13
Jules Guesdes - Général de Gaulle,48.81930581291959,2.278934195637703,1
Grande Rue - Europe,48.8218104687602,2.205879874527455,3
Porte d'Orléans,48.8227639,2.3249313,4
Gaston Roussel - Commune de Paris,48.894320345532,2.4325522744195,0
François Truffaut - Saint Emilion,48.83372354344807,2.386601903271428,65
Moncey - Blanche,48.88006587474148,2.3310810327529907,5
Général De Gaulle - Alouette,48.839109,2.4175664,1
Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863,3
Gardenat Lapostol - Franklin Roosevelt,48.871839,2.222505,5
Guy Môquet - Compoint,48.89213559044868,2.32321947813034,1
Charenton - Prague,48.848175129981,2.3763584494312,23
Raspail Barbès,48.8529945,2.4247387,8
Saint-François-Xavier,48.85154484769,2.3146149516106,36
Place de la Nation - Taillebourg,48.8488408,2.3973043,3
Dantzig - Lefebvre,48.83013921586756,2.295934036374092,1
Hôpital - Campo-Formio,48.835405,2.358218,4
Galilée - Kléber,48.867411865714,2.2907813801148,26
Jonquoy - Didot,48.82890454823947,2.31648076325655,1
Ventadour - Opéra,48.866810653323,2.3343884482519,26
Place de la Fraternité,48.85716405838368,2.422847449779511,2
Général De Gaulle - Vivien,48.83607420090204,2.4189166724681854,2
Bercy.,48.839966914994,2.3788625746965,64
Madeleine Michelis - Roule,48.88260431301364,2.2773634269833565,9
Square Cambronne,48.84756654526,2.3025691509247,45
Bichat - Grange aux Belles,48.873688,2.365015,7
Rouget de L'isle - Watteau,48.778192750803,2.3963020229163,4
Calmette,48.88104925098552,2.424993216991425,2
Sèvres - Maréchal Juin,48.8324305,2.2292812,17
Cujas - Saint-Michel,48.848191348584,2.341831654854,11
Lagny - Victor Basch,48.84884147189881,2.426325418925233,22
Jean Jaurès - Place du Dr Roux,48.927567032796,2.2947337017374,33
Pierre Sarrazin - Saint-Michel,48.850908146398,2.342130728066,29
Poissonniers - Championnet,48.89543299733937,2.3530178144574165,6
Gergovie - Alésia,48.83088717455243,2.318882101207347,1
Créteil Pointe du Lac,48.769807356177,2.4623027310281,17
Euryale Dehaynin - Loire,48.886248917304805,2.3774591088294987,0
Chemin Vert - Fraternité,48.877141208359035,2.4461565166711807,0
Gare du Nord - Saint-Vincent de Paul,48.880955741648,2.3524305148385,1
Place de l'Europe - Quai de Bercy,48.82529858840266,2.3945679143071175,10
Roger Salengro - Fontainebleau,48.814548697325,2.3611663654447,5
Route de la Muette - Porte de Neuilly,48.8798926,2.2587671,14
Aristide Briand - Gare de Bagneux,48.79387269664978,2.321148812770844,16
Jean Monnet - Iles,48.823393984057304,2.2497073194874866,18
Custine - Ramey,48.888735896947,2.3469526693225,0
Pierre Lefaucheux - Traversière,48.82435208303827,2.2417913004755974,31
Jouffroy d'Abbans - Wagram,48.881973298352,2.301132157445,8
Square Léon,48.88667396788626,2.353205569088459,0
Place Aristide Briand,48.82189236575831,2.413003742694855,1
Place De Fontenoy - Saxe,48.850270554523,2.3069813815839,15
Michelet - Dr Bauer,48.906125424194,2.3440374449846,12
Hôtel de Ville d'Argenteuil,48.946504,2.2496396,13
Guynemer - Jardin du Luxembourg,48.8466127,2.3325478,26
Sénat - Condé,48.84954227788459,2.337939441204071,28
Verdun - Carnot,48.808439376064946,2.373795211315155,2
Berthier - Porte de Clichy,48.894222687781,2.3125872006816,22
Mairie du 4ème,48.855949910497,2.3563823103905,15
Félix Faure - Sadi Carnot,48.90812110228388,2.378623187541962,13
Jeanne Hornet - Girardot,48.873802681432146,2.427820265293122,2
Porte Dorée,48.8354337,2.4077132,12
Place de la Gare,48.80253358011283,2.4275037646293645,1
Gare de Bellevue,48.8192404685572,2.2295309230685234,2
Gare de Clichy-Levallois ,48.89679827481989,2.2984680533409123,10
Bateliers - Quai de Seine,48.915817585516,2.3239533298594,14
Dom-Pérignon - Gravelle,48.825481574435,2.409880310297,19
Palais des Sports,48.833468517426,2.2858720645308,18
Sadi Carnot - François Mitterrand ,48.87532687671517,2.4241617321968083,3
Duroc - Place de Breteuil,48.847460641142,2.3126140236855,21
Quai du Président Roosevelt - Pont Aval,48.8343883676388,2.2656820714473724,29
Paul Doumer - Stalingrad,48.806518992199,2.3368880152702,16
Pyramide - Parc Floral,48.837442,2.440452,13
Ménilmontant - Père Lachaise,48.863287291502,2.3869940266013,5
Turbigo - Réaumur,48.865574047531,2.3564198613167,19
Cité de la Musique,48.888796556487,2.3925811931922,13
Place de Finlande,48.862408335967,2.3113624379039,11
Schoelcher - Raspail,48.83681733526843,2.3312794080411474,8
Jean Rostand - Paul Vaillant Couturier,48.908168131015,2.4530601033354,22
Octave Feuillet - Albéric Magnard,48.86106902949534,2.2730283066630363,6
Cesaria Evora - Rosa Parks,48.89717672825043,2.3745173960924144,9
Thérèse - Opéra,48.866483514509,2.3344334212238,24
François 1er - Montaigne,48.866887649978,2.3066755757207,51
Lavoisier - Missak Manouchian,48.86286468896063,2.495676465332508,11
Georges Pompidou - Verdun,48.875481,2.232443,14
Place des Arts - Jean Mermoz,48.880391139734,2.1832160452221,10
Faubourg Du Temple - Republique,48.867872484749,2.3648982158072,11
Saint-Didier - Raymond Poincaré,48.86642312020962,2.285863497192411,9
Quai Panhard et Levassor,48.828374828097,2.3842737458056,56
Victor Hugo - Ecoles,48.80476007936134,2.4180373930262093,4
Liège - Moscou,48.8795431,2.3264628,4
Place Nationale - Château-des-Rentiers,48.829268,2.365212,11
Sèvres Rive Gauche,48.821443218278,2.2150785306885,3
Faustin Hélie - Desbordes-Valmore,48.859403,2.276522,2
Sèvres - Lecourbe,48.8447677,2.3110086,54
Charles de Gaulle - Les Sablons,48.880987514929,2.2715748726513,31
Ecoles - Carmes,48.848904447989405,2.3473486304283147,33
Crevaux - Bugeaud,48.87080942867,2.2811490076919,7
Manin - Crimée,48.8831217743719,2.3863670602440834,1
Alexandre Dumas - Place de la Réunion,48.85533710742046,2.3997703687646292,1
Bercy - Villot,48.841795009027,2.3767850184816,32
Place Georges Guillaumin,48.874750203957,2.301771435326,25
Liard - Amiral Mouchez,48.8214169,2.342167,1
Faubourg Montmartre - La Fayette,48.875254549053,2.3408536612988,32
Fief - République,48.83170888166024,2.255771979689598,23
Jean Jaurès - Ouvrières Pivéreuses,48.910423437526,2.3995766043663,4
Boyer-Barret - Raymond Losserand,48.83329880233322,2.3173383995890617,2
Fragonard - Porte de Clichy,48.894155633419,2.3143893107772,17
Tristan Tzara -  Tchaïkovski,48.89490221746837,2.3648490384221077,1
Parc André Citroën,48.840639944296655,2.2780618071556096,60
Lally-Tollendal - Armand Carrel,48.88270066221072,2.374717555940151,1
Jardin Marguerite Long,48.8816985773914,2.2836575657129288,9
Place Jean-Baptiste Clément,48.81240466867336,2.3617091774940495,4
Génie - Mozart,48.794902381218904,2.3734183609485626,2
Jeûneurs - Mulhouse,48.868997,2.346925,22
Constantine - Université,48.860680473738,2.3148481955842,24
Marne - Germain Dardan,48.81217465201,2.3035024699104,3
Belfort - Voltaire,48.8563358,2.3829901,14
Résistance - Romain Rolland,48.950873482371,2.2310190077797,0
Melun - Jean Jaurès,48.8837796723475,2.376477420330048,0
Place Ginette Hamelin,48.837853,2.382064,18
Fabre d'Eglantine - Place de la Nation,48.8471116,2.3956204,9
Mariotte - Batignolles,48.884571659595,2.321469503475,2
Gare d'Argenteuil,48.947022436806705,2.256898172199726,10
Stalingrad - Rigollots,48.84997403844251,2.45557576417923,0
Mstislav Rostropovitch - Berthier,48.892120821173975,2.309234105050564,9
Marché Secrétan,48.88125496379482,2.373463287949562,4
Rocher - Laborde,48.87590240712654,2.322616316378116,25
Le Goff - Gay-Lussac,48.846102400979,2.3412207886577,16
Grands Moulins de Pantin,48.89738369720229,2.3959985375404362,14
Tanger - Place du Maroc,48.8862524447104,2.3689296841621403,0
Gare de Courbevoie,48.8993867,2.2506506,3
Bréguet - Sabin,48.856931678257,2.3706749462105,27
Ségur - d'Estrées,48.851419978983,2.3097044974566,16
Lemercier - Cardinet,48.890097168851746,2.317377626895905,1
Grande Armée - Brunel,48.876116,2.288124,42
