station_name,latitude,longitude,free_bikes,venue_name,venue_rating,venue_address,venue_distance,venue_category,latitude_x,longitude_x,latitude_y,longitude_y
Duroc - Place de Breteuil,,,21,Le Moulin de la Vierge,,166 avenue de Suffren,350.0,,48.847460641142,2.3126140236855,,
Duroc - Place de Breteuil,,,21,Fromagerie Quatrehomme,,62 rue de Sèvres,517.0,,48.847460641142,2.3126140236855,,
Duroc - Place de Breteuil,,,21,Joséphine Chez Dumonet,,117 rue du Cherche Midi 6th Arr,564.0,,48.847460641142,2.3126140236855,,
Duroc - Place de Breteuil,,,21,Le Petit Lutetia,,107 rue de Sèvres,591.0,,48.847460641142,2.3126140236855,,
Quai du Président Roosevelt - Pont Aval,,,29,Brasserie Paris-Seattle,,39 quai du Président Roosevelt,37.0,,48.8343883676388,2.2656820714473724,,
Quai du Président Roosevelt - Pont Aval,,,29,Au Trinquet,,8 quai Saint-Exupéry,353.0,,48.8343883676388,2.2656820714473724,,
Quai du Président Roosevelt - Pont Aval,,,29,Tennis Suzanne Lenglen,,Parc Suzanne Lenglen,447.0,,48.8343883676388,2.2656820714473724,,
Quai du Président Roosevelt - Pont Aval,,,29,Parc omnisports Suzanne Lenglen,,Parc Suzanne Lenglen,537.0,,48.8343883676388,2.2656820714473724,,
Quai du Président Roosevelt - Pont Aval,,,29,Charpentier et Associés,,74 rue Camille Desmoulins,526.0,,48.8343883676388,2.2656820714473724,,
Paul Doumer - Stalingrad,,,16,Le P'tit Bistrot,,129 rue Marius Sidobre,85.0,,48.806518992199,2.3368880152702,,
Paul Doumer - Stalingrad,,,16,Elior Restauration Entreprises,,21 rue de Stalingrad,160.0,,48.806518992199,2.3368880152702,,
Paul Doumer - Stalingrad,,,16,La Poste,,75 rue Marius Sidobre,410.0,,48.806518992199,2.3368880152702,,
Paul Doumer - Stalingrad,,,16,Franprix,,29 avenue Laplace,414.0,,48.806518992199,2.3368880152702,,
Paul Doumer - Stalingrad,,,16,Truffaut,,1 place de la Vache Noire,786.0,,48.806518992199,2.3368880152702,,
Pyramide - Parc Floral,,,13,Parc Floral de Paris,,route de la Pyramide,305.0,,48.837442,2.440452,,
Pyramide - Parc Floral,,,13,La Maison du Jardin Botanique,,104 route de la Pyramide,150.0,,48.837442,2.440452,,
Pyramide - Parc Floral,,,13,Tennis la Faluère,,113 route de la Pyramide,417.0,,48.837442,2.440452,,
Pyramide - Parc Floral,,,13,Aire de jeux du Parc Floral,,Parc Floral,491.0,,48.837442,2.440452,,
Pyramide - Parc Floral,,,13,Stade Bonvoisin,,Bois de Vincennes,220.0,,48.837442,2.440452,,
Ménilmontant - Père Lachaise,,,5,Yemma,,119 rue du chemin Vert,335.0,,48.863287291502,2.3869940266013,,
Ménilmontant - Père Lachaise,,,5,La Fine Mousse,,6 et 4bis avenue Jean Aicard,416.0,,48.863287291502,2.3869940266013,,
Ménilmontant - Père Lachaise,,,5,Atelier des Lumières,,38 rue Saint-Maur,456.0,,48.863287291502,2.3869940266013,,
Ménilmontant - Père Lachaise,,,5,Le Perchoir,,"14 rue Crespin du Gast, 11e",444.0,,48.863287291502,2.3869940266013,,
Ménilmontant - Père Lachaise,,,5,Le Servan,,32 rue Saint-Maur,487.0,,48.863287291502,2.3869940266013,,
Turbigo - Réaumur,,,19,Partisan Cafe Artisanal,,36 rue de Turbigo,261.0,,48.865574047531,2.3564198613167,,
Turbigo - Réaumur,,,19,Laïzé,,19 rue de Montmorency,304.0,,48.865574047531,2.3564198613167,,
Turbigo - Réaumur,,,19,Square du Temple,,64 rue de Bretagne,343.0,,48.865574047531,2.3564198613167,,
Turbigo - Réaumur,,,19,Mmmozza,,57 rue de Bretagne,358.0,,48.865574047531,2.3564198613167,,
Turbigo - Réaumur,,,19,Monoprix,,164 rue du Temple,380.0,,48.865574047531,2.3564198613167,,
Cité de la Musique,,,13,Le Local Rock,,206 avenue Jean Jaurès 75019,35.0,,48.888796556487,2.3925811931922,,
Cité de la Musique,,,13,Cité de la Musique,,221 avenue Jean Jaurès,158.0,,48.888796556487,2.3925811931922,,
Cité de la Musique,,,13,Au Bœuf Couronné,,188 avenue Jean Jaurès,143.0,,48.888796556487,2.3925811931922,,
Cité de la Musique,,,13,Chez Arnaud,,16 rue Eugène Jumin,162.0,,48.888796556487,2.3925811931922,,
Cité de la Musique,,,13,Philharmonie de Paris,,"211 avenue Jean Jaurès, 75019",274.0,,48.888796556487,2.3925811931922,,
Place de Finlande,,,11,Jaïs,,3 rue Surcouf,148.0,,48.862408335967,2.3113624379039,,
Place de Finlande,,,11,Berges de Seine – Rive gauche,,Quais de Seine,175.0,,48.862408335967,2.3113624379039,,
Place de Finlande,,,11,Alexander III Bridge (Pont Alexandre III),,Cours la Reine - Quai d'Orsay,216.0,,48.862408335967,2.3113624379039,,
Place de Finlande,,,11,Jardin d'Erevan,,cours Albert Ier,243.0,,48.862408335967,2.3113624379039,,
Place de Finlande,,,11,Esplanade des Invalides,,Hôtel-des-Invalides,260.0,,48.862408335967,2.3113624379039,,
Schoelcher - Raspail,,,8,Fondation Cartier pour l'Art Contemporain,,261 boulevard Raspail 75014,69.0,,48.83681733526843,2.3312794080411474,,
Schoelcher - Raspail,,,8,La Contre Allée,,83 avenue Denfert Rochereau,234.0,,48.83681733526843,2.3312794080411474,,
Schoelcher - Raspail,,,8,Un Jour à Hà Nôi,,46 rue Daguerre,347.0,,48.83681733526843,2.3312794080411474,,
Schoelcher - Raspail,,,8,Place Denfert-Rochereau,,"24 place Denfert-Rochereau, 14th",288.0,,48.83681733526843,2.3312794080411474,,
Schoelcher - Raspail,,,8,Catacombs of Paris (Catacombes de Paris),,"1 avenue du Colonel Henri Rol-Tanguy, 14e",322.0,,48.83681733526843,2.3312794080411474,,
Jean Rostand - Paul Vaillant Couturier,,,22,Direction Départementale de la Protection des Populations,,5 promenade Jean Rostand,34.0,,48.908168131015,2.4530601033354,,
Jean Rostand - Paul Vaillant Couturier,,,22,CPAM de Seine-Saint-Denis,,7 promenade Jean Rostand,52.0,,48.908168131015,2.4530601033354,,
Jean Rostand - Paul Vaillant Couturier,,,22,Franprix,,15 promenade Jean Rostand,136.0,,48.908168131015,2.4530601033354,,
Jean Rostand - Paul Vaillant Couturier,,,22,Espace Farmento,,4 rue Maria Callas,112.0,,48.908168131015,2.4530601033354,,
Jean Rostand - Paul Vaillant Couturier,,,22,Ccip 93,,rue Paul Vaillant Couturier,147.0,,48.908168131015,2.4530601033354,,
Octave Feuillet - Albéric Magnard,,,6,Restaurant Bon,,25 rue de la Pompe,146.0,,48.86106902949534,2.2730283066630363,,
Octave Feuillet - Albéric Magnard,,,6,Restaurant Brach,,Hôtel Brach,150.0,,48.86106902949534,2.2730283066630363,,
Octave Feuillet - Albéric Magnard,,,6,Le Flandrin,,4 place Tattegrain,349.0,,48.86106902949534,2.2730283066630363,,
Octave Feuillet - Albéric Magnard,,,6,Yamazaki France,,6 Chaussée de la Muette,311.0,,48.86106902949534,2.2730283066630363,,
Octave Feuillet - Albéric Magnard,,,6,Le Rive Droite,,80 rue de Passy,373.0,,48.86106902949534,2.2730283066630363,,
Cesaria Evora - Rosa Parks,,,9,231 East Street,,185 boulevard Macdonald,153.0,,48.89717672825043,2.3745173960924144,,
Cesaria Evora - Rosa Parks,,,9,UGC Ciné Cité 19,,166 boulevard Macdonald,287.0,,48.89717672825043,2.3745173960924144,,
Cesaria Evora - Rosa Parks,,,9,Boulanger,,179 boulevard Macdonald,195.0,,48.89717672825043,2.3745173960924144,,
Cesaria Evora - Rosa Parks,,,9,Let's Wok,,155 boulevard Macdonald,342.0,,48.89717672825043,2.3745173960924144,,
Cesaria Evora - Rosa Parks,,,9,Square Claude Bernard,,176 boulevard Macdonald,233.0,,48.89717672825043,2.3745173960924144,,
Thérèse - Opéra,,,24,Udon Bistro Kunitoraya (Kunitoraya),,1 rue Villedo,184.0,,48.866483514509,2.3344334212238,,
Thérèse - Opéra,,,24,Café Verlet,,256 rue Saint-Honoré,269.0,,48.866483514509,2.3344334212238,,
Thérèse - Opéra,,,24,Jardin du Palais Royal,,"2 place Colette, 1er",295.0,,48.866483514509,2.3344334212238,,
Thérèse - Opéra,,,24,Bibliothèque Nationale de France,,58 rue de Richelieu,304.0,,48.866483514509,2.3344334212238,,
Thérèse - Opéra,,,24,Charvet Place Vendome S.A. (Place Vendôme),,28 place Vendôme,369.0,,48.866483514509,2.3344334212238,,
François 1er - Montaigne,,,51,DIOR Galerie,,11 rue François Premier,45.0,,48.866887649978,2.3066755757207,,
François 1er - Montaigne,,,51,Chanel,,"42 avenue Montaigne, Paris",78.0,,48.866887649978,2.3066755757207,,
François 1er - Montaigne,,,51,Jean Imbert au Plaza Athénée,,25 avenue Montaigne,178.0,,48.866887649978,2.3066755757207,,
François 1er - Montaigne,,,51,Prada,,"10 avenue Montaigne, Paris",223.0,,48.866887649978,2.3066755757207,,
François 1er - Montaigne,,,51,Gigi Paris,,15 avenue Montaigne,298.0,,48.866887649978,2.3066755757207,,
Lavoisier - Missak Manouchian,,,11,Centre Ophtalmologie,,17 avenue du Maréchal Foch,534.0,,48.86286468896063,2.495676465332508,,
Lavoisier - Missak Manouchian,,,11,Seigneur Jean-Luc,,5 allée Charlotte,600.0,,48.86286468896063,2.495676465332508,,
Lavoisier - Missak Manouchian,,,11,Intermarché,,24 rue Paul Vaillant Couturier,689.0,,48.86286468896063,2.495676465332508,,
Lavoisier - Missak Manouchian,,,11,La Mandarine,,29 avenue du Maréchal Foch,611.0,,48.86286468896063,2.495676465332508,,
Lavoisier - Missak Manouchian,,,11,C-ping Sport,,42 avenue Georges Clémenceau,667.0,,48.86286468896063,2.495676465332508,,
Georges Pompidou - Verdun,,,14,Okado,,26-30 rue Salomon de Rothschild,206.0,,48.875481,2.232443,,
Georges Pompidou - Verdun,,,14,Franprix,,6 rue Volta,234.0,,48.875481,2.232443,,
Georges Pompidou - Verdun,,,14,Macaille,,29 quai du Général Gallieni,376.0,,48.875481,2.232443,,
Georges Pompidou - Verdun,,,14,Botanic,,26 quai du Général Gallieni,487.0,,48.875481,2.232443,,
Georges Pompidou - Verdun,,,14,L'Ourika,,25 rue de Verdun,481.0,,48.875481,2.232443,,
Place des Arts - Jean Mermoz,,,10,Théâtre André Malraux,,9 place des Arts,43.0,,48.880391139734,2.1832160452221,,
Place des Arts - Jean Mermoz,,,10,Brasserie des Arts,,26 place des Arts,70.0,,48.880391139734,2.1832160452221,,
Place des Arts - Jean Mermoz,,,10,Noboru,,1 rue du Docteur Zamenhof,121.0,,48.880391139734,2.1832160452221,,
Place des Arts - Jean Mermoz,,,10,L'Avenue,,95 avenue Paul Doumer,157.0,,48.880391139734,2.1832160452221,,
Place des Arts - Jean Mermoz,,,10,Ariel Centre Ville,,97 /99 avenue Paul-Doumer,166.0,,48.880391139734,2.1832160452221,,
Faubourg Du Temple - Republique,,,11,Starbucks Place de la République (Place de la République),,2 place de la République,84.0,,48.867872484749,2.3648982158072,,
Faubourg Du Temple - Republique,,,11,Bouillon République,,39 Boulevard du Temple,199.0,,48.867872484749,2.3648982158072,,
Faubourg Du Temple - Republique,,,11,Lavomatic,,30 rue René Boulanger,230.0,,48.867872484749,2.3648982158072,,
Faubourg Du Temple - Republique,,,11,La Vache dans les Vignes,,"46 quai de Jemmapes, Paris",262.0,,48.867872484749,2.3648982158072,,
Faubourg Du Temple - Republique,,,11,Auberge Pyrénées Cévennes,,106 rue de la Folie-Méricourt,286.0,,48.867872484749,2.3648982158072,,
Saint-Didier - Raymond Poincaré,,,9,Carette,,4 place Trocadero et du Onze Novembre 25 place des Vosges,323.0,,48.86642312020962,2.285863497192411,,
Saint-Didier - Raymond Poincaré,,,9,Mayfair Garden,,33 rue de Longchamp,320.0,,48.86642312020962,2.285863497192411,,
Saint-Didier - Raymond Poincaré,,,9,Joe & The Juice,,92 avenue Victor Hugo,337.0,,48.86642312020962,2.285863497192411,,
Saint-Didier - Raymond Poincaré,,,9,Chez Maram,,30 rue de Longchamp,342.0,,48.86642312020962,2.285863497192411,,
Saint-Didier - Raymond Poincaré,,,9,Place du Trocadéro,,19 place du Trocadéro et du Onze Novembre,400.0,,48.86642312020962,2.285863497192411,,
Quai Panhard et Levassor,,,56,Jardins des Grands-Moulins — Abbé-Pierre,,15 rue Thomas Mann,354.0,,48.828374828097,2.3842737458056,,
Quai Panhard et Levassor,,,56,UGC Ciné Cité Bercy,,2 cours Saint-Emilion,424.0,,48.828374828097,2.3842737458056,,
Quai Panhard et Levassor,,,56,Natures et Découvertes Bercy,,8-10 Cour Saint-Emilion,471.0,,48.828374828097,2.3842737458056,,
Quai Panhard et Levassor,,,56,Les Frigos,,19 rue des Frigos,496.0,,48.828374828097,2.3842737458056,,
Quai Panhard et Levassor,,,56,Bercy Village,,"Cour St-Émilion, 12e",543.0,,48.828374828097,2.3842737458056,,
Victor Hugo - Ecoles,,,4,Boulangerie Pâtisserie LAMET,,1 place François Mitterrand,112.0,,48.80476007936134,2.4180373930262093,,
Victor Hugo - Ecoles,,,4,La Rogina,,"177 bis, rue Paul Vaillant Couturier",161.0,,48.80476007936134,2.4180373930262093,,
Victor Hugo - Ecoles,,,4,Centre Aquatique d'Alfortville,,50 quai Blanqui,376.0,,48.80476007936134,2.4180373930262093,,
Victor Hugo - Ecoles,,,4,Franprix,,50 rue Vitorue Hugo,341.0,,48.80476007936134,2.4180373930262093,,
Victor Hugo - Ecoles,,,4,Franprix,,90-90 bis rue Paul Vaillant Couturier,638.0,,48.80476007936134,2.4180373930262093,,
Liège - Moscou,,,4,Neva Cuisine,,2 rue de Berne,189.0,,48.8795431,2.3264628,,
Liège - Moscou,,,4,Maison Landemaine Clichy,,56 rue de Clichy,180.0,,48.8795431,2.3264628,,
Liège - Moscou,,,4,Bar Italia Brasserie,,22 rue Moncey,210.0,,48.8795431,2.3264628,,
Liège - Moscou,,,4,Casino de Paris,,16 boulevard de Clichy,306.0,,48.8795431,2.3264628,,
Liège - Moscou,,,4,Mandoobar,,7 rue d'Edimbourg,385.0,,48.8795431,2.3264628,,
Place Nationale - Château-des-Rentiers,,,11,Chez Trassoudaine,,3 Impasse Nationale,65.0,,48.829268,2.365212,,
Place Nationale - Château-des-Rentiers,,,11,Le Pretexte,,111 rue de Tolbiac 75013,338.0,,48.829268,2.365212,,
Place Nationale - Château-des-Rentiers,,,11,Parc de Choisy,,128 avenue de Choisy,409.0,,48.829268,2.365212,,
Place Nationale - Château-des-Rentiers,,,11,Thai Yim 2,,70 rue du Chateau des Rentiers,429.0,,48.829268,2.365212,,
Place Nationale - Château-des-Rentiers,,,11,Pho 14,,"129 avenue de Choisy, 13e",510.0,,48.829268,2.365212,,
Sèvres Rive Gauche,,,3,Franprix,,4 rue Pierre Midrin,330.0,,48.821443218278,2.2150785306885,,
Sèvres Rive Gauche,,,3,Villa Roma,,99 Grande rue,540.0,,48.821443218278,2.2150785306885,,
Sèvres Rive Gauche,,,3,Marché Saint-Romain,,2 ter avenue de l’Europe,471.0,,48.821443218278,2.2150785306885,,
Sèvres Rive Gauche,,,3,Solutions Open Source Paris S A S,,"1 Impasse des Pommerets, Solutions Open Source Paris",329.0,,48.821443218278,2.2150785306885,,
Sèvres Rive Gauche,,,3,La Poste,,44 Grande rue,413.0,,48.821443218278,2.2150785306885,,
Faustin Hélie - Desbordes-Valmore,,,2,Le Rive Droite,,80 rue de Passy,139.0,,48.859403,2.276522,,
Faustin Hélie - Desbordes-Valmore,,,2,Restaurant Bon,,25 rue de la Pompe,168.0,,48.859403,2.276522,,
Faustin Hélie - Desbordes-Valmore,,,2,Restaurant Brach,,Hôtel Brach,230.0,,48.859403,2.276522,,
Faustin Hélie - Desbordes-Valmore,,,2,Kura,,56 rue des Boulainvilliers,239.0,,48.859403,2.276522,,
Faustin Hélie - Desbordes-Valmore,,,2,Restaurant le Bois le Vent,,59 rue de Boulainvilliers rue Bois le Vent,256.0,,48.859403,2.276522,,
Sèvres - Lecourbe,,,54,Le Moulin de la Vierge,,166 avenue de Suffren,265.0,,48.8447677,2.3110086,,
Sèvres - Lecourbe,,,54,Mori Yoshida,,65 avenue de Breteuil,367.0,,48.8447677,2.3110086,,
Sèvres - Lecourbe,,,54,Bong,,42 rue Blomet,441.0,,48.8447677,2.3110086,,
Sèvres - Lecourbe,,,54,Joséphine Chez Dumonet,,117 rue du Cherche Midi 6th Arr,659.0,,48.8447677,2.3110086,,
Sèvres - Lecourbe,,,54,Fromagerie Quatrehomme,,62 rue de Sèvres,729.0,,48.8447677,2.3110086,,
Charles de Gaulle - Les Sablons,,,31,Monoprix,,72-80 avenue du Général de Gaulle,77.0,,48.880987514929,2.2715748726513,,
Charles de Gaulle - Les Sablons,,,31,Café de la Porte des Sablons,,16 rue Jacques Dulud,62.0,,48.880987514929,2.2715748726513,,
Charles de Gaulle - Les Sablons,,,31,Game One,,22 rue Jacques Dulud,83.0,,48.880987514929,2.2715748726513,,
Charles de Gaulle - Les Sablons,,,31,Place du Marché,,8 place du MarchÈ,306.0,,48.880987514929,2.2715748726513,,
Charles de Gaulle - Les Sablons,,,31,Pret,,118 avenue Charles de Gaulle,353.0,,48.880987514929,2.2715748726513,,
Ecoles - Carmes,,,33,Jozi Café,,3 rue Valette,115.0,,48.848904447989405,2.3473486304283147,,
Ecoles - Carmes,,,33,La Maison d'Isabelle,,47 ter boulevard Saint-Germain,146.0,,48.848904447989405,2.3473486304283147,,
Ecoles - Carmes,,,33,Aux Merveilleux de Fred,,2 rue Monge,148.0,,48.848904447989405,2.3473486304283147,,
Ecoles - Carmes,,,33,Le Bistro du Périgord,,69-73 rue Saint-Jacques,200.0,,48.848904447989405,2.3473486304283147,,
Ecoles - Carmes,,,33,Album,,"67 boulevard St-Germain, 5e",227.0,,48.848904447989405,2.3473486304283147,,
Crevaux - Bugeaud,,,7,Saint-James Club,,43 avenue Bugeaud,92.0,,48.87080942867,2.2811490076919,,
Crevaux - Bugeaud,,,7,Joe & The Juice,,92 avenue Victor Hugo,268.0,,48.87080942867,2.2811490076919,,
Crevaux - Bugeaud,,,7,Béchu,,118 avenue Victor Hugo,291.0,,48.87080942867,2.2811490076919,,
Crevaux - Bugeaud,,,7,Scossa,,8 place Victor Hugo,300.0,,48.87080942867,2.2811490076919,,
Crevaux - Bugeaud,,,7,Noir - Coffee Shop & Torréfacteur,,32 Rue Gustave Courbet,320.0,,48.87080942867,2.2811490076919,,
Manin - Crimée,,,1,Rosa Bonheur,,2 allée de la Cascade Parc des Buttes-Chaumont,348.0,,48.8831217743719,2.3863670602440834,,
Manin - Crimée,,,1,Belvédère des Buttes-Chaumont,,Parc des Buttes-Chaumont,331.0,,48.8831217743719,2.3863670602440834,,
Manin - Crimée,,,1,L'Atlantide,,7 avenue de Laumière,387.0,,48.8831217743719,2.3863670602440834,,
Manin - Crimée,,,1,Boulangerie des Buttes Chaumont (Parc des Buttes-Chaumont),,rue Botzaris,481.0,,48.8831217743719,2.3863670602440834,,
Manin - Crimée,,,1,Les Chics Types,,20 avenue de Laumière,441.0,,48.8831217743719,2.3863670602440834,,
Alexandre Dumas - Place de la Réunion,,,1,Marché Réunion,,place de la Réunion,91.0,,48.85533710742046,2.3997703687646292,,
Alexandre Dumas - Place de la Réunion,,,1,Moki Bar,,61 rue des Vignobles,98.0,,48.85533710742046,2.3997703687646292,,
Alexandre Dumas - Place de la Réunion,,,1,Le Bricheton,,50 rue de la Réunion,168.0,,48.85533710742046,2.3997703687646292,,
Alexandre Dumas - Place de la Réunion,,,1,Le Merle Moqueur,,51 rue de Bagnolet,241.0,,48.85533710742046,2.3997703687646292,,
Alexandre Dumas - Place de la Réunion,,,1,L'Abribus,,56 rue de Bagnolet,238.0,,48.85533710742046,2.3997703687646292,,
Bercy - Villot,,,32,Ground Control,,"81 rue du Charolais, 12e",355.0,,48.841795009027,2.3767850184816,,
Bercy - Villot,,,32,Accor Arena,,"8 boulevard de Bercy, 12e",359.0,,48.841795009027,2.3767850184816,,
Bercy - Villot,,,32,La Cinémathèque française,,51 rue de Bercy,657.0,,48.841795009027,2.3767850184816,,
Bercy - Villot,,,32,Jardin de Reuilly – Paul Pernin,,27 rue Jacques Hillairet,794.0,,48.841795009027,2.3767850184816,,
Bercy - Villot,,,32,Bibliothèque nationale de France (Bibliothèque Nationale de France (BNF)),,quai François Mauriac,905.0,,48.841795009027,2.3767850184816,,
Place Georges Guillaumin,,,25,Matsuhisa Paris,,35-37 avenue Hoche,120.0,,48.874750203957,2.301771435326,,
Place Georges Guillaumin,,,25,Les 110 de Taillevent,,195 rue du Faubourg Saint-Honoré,156.0,,48.874750203957,2.301771435326,,
Place Georges Guillaumin,,,25,Pierre Gagnaire,,6 rue de Balzac,199.0,,48.874750203957,2.301771435326,,
Place Georges Guillaumin,,,25,Lido de Paris,,"116 bis avenue des Champs-Elysees, 8th",222.0,,48.874750203957,2.301771435326,,
Place Georges Guillaumin,,,25,Salle Pleyel,,252 rue du Faubourg Saint Honore 8th,258.0,,48.874750203957,2.301771435326,,
Liard - Amiral Mouchez,,,1,La Fabrique aux Gourmandises,,82 rue de l'Amiral Mouchez,79.0,,48.8214169,2.342167,,
Liard - Amiral Mouchez,,,1,Jin Xin Lou,,63 rue de l ́Amiral Mouchez,31.0,,48.8214169,2.342167,,
Liard - Amiral Mouchez,,,1,Pavillon Montsouris,,20 rue de Gazan,151.0,,48.8214169,2.342167,,
Liard - Amiral Mouchez,,,1,Parc Montsouris,,37 boulevard Jourdan,339.0,,48.8214169,2.342167,,
Liard - Amiral Mouchez,,,1,Le Fleurus,,10 boulevard Jourdan,192.0,,48.8214169,2.342167,,
Faubourg Montmartre - La Fayette,,,32,Juste,,48 rue Laffitte,173.0,,48.875254549053,2.3408536612988,,
Faubourg Montmartre - La Fayette,,,32,Caillebotte,,"8 rue Hippolyte Lebas, Paris",207.0,,48.875254549053,2.3408536612988,,
Faubourg Montmartre - La Fayette,,,32,Hôtel des Ventes Drouot,,9 rue Drouot,249.0,,48.875254549053,2.3408536612988,,
Faubourg Montmartre - La Fayette,,,32,Abri Soba,,"10 rue Saulnier, 9e",274.0,,48.875254549053,2.3408536612988,,
Faubourg Montmartre - La Fayette,,,32,Floquifil,,"17 rue de Montyon, 9e",311.0,,48.875254549053,2.3408536612988,,
Fief - République,,,23,River Café,,146 quai de la Bataille Stalingrad,426.0,,48.83170888166024,2.255771979689598,,
Fief - République,,,23,Ile saint germain,,170 quai de Stalingrad,459.0,,48.83170888166024,2.255771979689598,,
Fief - République,,,23,Mon Bistrot,,33 rue Marcel Dassault,464.0,,48.83170888166024,2.255771979689598,,
Fief - République,,,23,Parc Départemental de l'île Saint-Germain,,,462.0,,48.83170888166024,2.255771979689598,,
Fief - République,,,23,Tennis Club de Paris,,15 avenue Félix d'Hérelle,421.0,,48.83170888166024,2.255771979689598,,
Jean Jaurès - Ouvrières Pivéreuses,,,4,Le Paris-Lille,,36 avenue du Cimetière Parisien,140.0,,48.910423437526,2.3995766043663,,
Jean Jaurès - Ouvrières Pivéreuses,,,4,Théâtre Équestre Zingaro,,176 avenue Jean Jaurès,431.0,,48.910423437526,2.3995766043663,,
Jean Jaurès - Ouvrières Pivéreuses,,,4,La HALLE PAPiN,,62 rue Denis Papin,701.0,,48.910423437526,2.3995766043663,,
Jean Jaurès - Ouvrières Pivéreuses,,,4,La Poste,,166 rue Danielle Casanova,540.0,,48.910423437526,2.3995766043663,,
Jean Jaurès - Ouvrières Pivéreuses,,,4,Tuk Tuk Thai,,123 avenue Jean Jaurès,475.0,,48.910423437526,2.3995766043663,,
Boyer-Barret - Raymond Losserand,,,2,L'Entrepôt,,7-9 rue Francis de Pressensé,82.0,,48.83329880233322,2.3173383995890617,,
Boyer-Barret - Raymond Losserand,,,2,La Cantine du Troquet,,101 rue de l'Ouest,137.0,,48.83329880233322,2.3173383995890617,,
Boyer-Barret - Raymond Losserand,,,2,Sodam,,39 rue de Gergovie,112.0,,48.83329880233322,2.3173383995890617,,
Boyer-Barret - Raymond Losserand,,,2,Bistrotters,,9 rue Decrès,196.0,,48.83329880233322,2.3173383995890617,,
Boyer-Barret - Raymond Losserand,,,2,Papy aux Fourneaux,,70 rue de l'Ouest,259.0,,48.83329880233322,2.3173383995890617,,
Fragonard - Porte de Clichy,,,17,Burger King,,187 avenue de Clichy,62.0,,48.894155633419,2.3143893107772,,
Fragonard - Porte de Clichy,,,17,Ateliers Berthier,,"1 rue André Suarès, 17e",220.0,,48.894155633419,2.3143893107772,,
Fragonard - Porte de Clichy,,,17,Parc Clichy-Batignolles,,147 rue Cardinet,386.0,,48.894155633419,2.3143893107772,,
Fragonard - Porte de Clichy,,,17,Coretta,,"151 bis, rue Cardinet",451.0,,48.894155633419,2.3143893107772,,
Fragonard - Porte de Clichy,,,17,Menelik,,4 rue Sauffroy,589.0,,48.894155633419,2.3143893107772,,
Tristan Tzara -  Tchaïkovski,,,1,Le Five Football club,,32 rue Moussorgski,226.0,,48.89490221746837,2.3648490384221077,,
Tristan Tzara -  Tchaïkovski,,,1,Marché de l'Olive,,10 rue de l'Olive,503.0,,48.89490221746837,2.3648490384221077,,
Tristan Tzara -  Tchaïkovski,,,1,Mandarin du marche,,33 place de Torcy,517.0,,48.89490221746837,2.3648490384221077,,
Tristan Tzara -  Tchaïkovski,,,1,Théatre de Verre,,17 rue de la Chapelle,531.0,,48.89490221746837,2.3648490384221077,,
Tristan Tzara -  Tchaïkovski,,,1,Le 104,,104 rue d'Aubervilliers,636.0,,48.89490221746837,2.3648490384221077,,
Parc André Citroën,,,60,La Grenouille Bleue,,48 rue Balard,115.0,,48.840639944296655,2.2780618071556096,,
Parc André Citroën,,,60,Parc André-Citroën,,2 rue de la Montagne de la Fage,236.0,,48.840639944296655,2.2780618071556096,,
Parc André Citroën,,,60,Le Quinzième,,14 rue de Cauchy,313.0,,48.840639944296655,2.2780618071556096,,
Parc André Citroën,,,60,L'Os à moelle,,"3 rue Vasco-de-Gama, Paris",396.0,,48.840639944296655,2.2780618071556096,,
Parc André Citroën,,,60,Boulangerie Mozart,,147 avenue Felix Faure,413.0,,48.840639944296655,2.2780618071556096,,
Lally-Tollendal - Armand Carrel,,,1,Les Marmites Volantes,,69 rue Armand Carrel,108.0,,48.88270066221072,2.374717555940151,,
Lally-Tollendal - Armand Carrel,,,1,Trois B,,48 avenue Jean Jaurès,108.0,,48.88270066221072,2.374717555940151,,
Lally-Tollendal - Armand Carrel,,,1,Café de la Halle Secrétan,,33 avenue Secrétan,182.0,,48.88270066221072,2.374717555940151,,
Lally-Tollendal - Armand Carrel,,,1,Bassin de la Villette,,64 quai de la Loire,302.0,,48.88270066221072,2.374717555940151,,
Lally-Tollendal - Armand Carrel,,,1,Piscine Edouard Pailleron,,32 rue Edouard Pailleron,304.0,,48.88270066221072,2.374717555940151,,
Jardin Marguerite Long,,,9,Mayo,,3 place du Général Koenig,150.0,,48.8816985773914,2.2836575657129288,,
Jardin Marguerite Long,,,9,Windo Bar,,3 place du Général Koenig,205.0,,48.8816985773914,2.2836575657129288,,
Jardin Marguerite Long,,,9,The Canadian Embassy Pub,,71 boulevard Gouvion Saint-Cyr rue Bélidor,188.0,,48.8816985773914,2.2836575657129288,,
Jardin Marguerite Long,,,9,Le Monte Cristo,,42B boulevard Gouvion-Saint-Cyr,238.0,,48.8816985773914,2.2836575657129288,,
Jardin Marguerite Long,,,9,Il Grano,,212 bis boulevard Pereire,327.0,,48.8816985773914,2.2836575657129288,,
Place Jean-Baptiste Clément,,,4,Francesca,,63 avenue de Fontainebleau,94.0,,48.81240466867336,2.3617091774940495,,
Place Jean-Baptiste Clément,,,4,Le Fournil de Pierre,,57 avenue de Fontainebleau,90.0,,48.81240466867336,2.3617091774940495,,
