station_name,venue_name,venue_address,venue_distance,venue_latitude,venue_longitude
Paul Doumer - Stalingrad,Le P'tit Bistrot,129 rue Marius Sidobre,85,N/A,N/A
Paul Doumer - Stalingrad,Elior Restauration Entreprises,21 rue de Stalingrad,160,N/A,N/A
Paul Doumer - Stalingrad,La Poste,75 rue Marius Sidobre,410,N/A,N/A
Paul Doumer - Stalingrad,Franprix,29 avenue Laplace,414,N/A,N/A
Paul Doumer - Stalingrad,Truffaut,1 place de la Vache Noire,786,N/A,N/A
Pyramide - Parc Floral,Parc Floral de Paris,route de la Pyramide,305,N/A,N/A
Pyramide - Parc Floral,La Maison du Jardin Botanique,104 route de la Pyramide,150,N/A,N/A
Pyramide - Parc Floral,Tennis la Faluère,113 route de la Pyramide,417,N/A,N/A
Pyramide - Parc Floral,Aire de jeux du Parc Floral,Parc Floral,491,N/A,N/A
Pyramide - Parc Floral,Stade Bonvoisin,Bois de Vincennes,220,N/A,N/A
Ménilmontant - Père Lachaise,Yemma,119 rue du chemin Vert,335,N/A,N/A
Ménilmontant - Père Lachaise,La Fine Mousse,6 et 4bis avenue Jean Aicard,416,N/A,N/A
Ménilmontant - Père Lachaise,Atelier des Lumières,38 rue Saint-Maur,456,N/A,N/A
Ménilmontant - Père Lachaise,Le Perchoir,"14 rue Crespin du Gast, 11e",444,N/A,N/A
Ménilmontant - Père Lachaise,Le Servan,32 rue Saint-Maur,487,N/A,N/A
Turbigo - Réaumur,Partisan Cafe Artisanal,36 rue de Turbigo,261,N/A,N/A
Turbigo - Réaumur,Laïzé,19 rue de Montmorency,304,N/A,N/A
Turbigo - Réaumur,Square du Temple,64 rue de Bretagne,343,N/A,N/A
Turbigo - Réaumur,Mmmozza,57 rue de Bretagne,358,N/A,N/A
Turbigo - Réaumur,Monoprix,164 rue du Temple,380,N/A,N/A
Cité de la Musique,Le Local Rock,206 avenue Jean Jaurès 75019,35,N/A,N/A
Cité de la Musique,Cité de la Musique,221 avenue Jean Jaurès,158,N/A,N/A
Cité de la Musique,Au Bœuf Couronné,188 avenue Jean Jaurès,143,N/A,N/A
Cité de la Musique,Chez Arnaud,16 rue Eugène Jumin,162,N/A,N/A
Cité de la Musique,Philharmonie de Paris,"211 avenue Jean Jaurès, 75019",274,N/A,N/A
Place de Finlande,Jaïs,3 rue Surcouf,148,N/A,N/A
Place de Finlande,Berges de Seine – Rive gauche,Quais de Seine,175,N/A,N/A
Place de Finlande,Alexander III Bridge (Pont Alexandre III),Cours la Reine - Quai d'Orsay,216,N/A,N/A
Place de Finlande,Jardin d'Erevan,cours Albert Ier,243,N/A,N/A
Place de Finlande,Esplanade des Invalides,Hôtel-des-Invalides,260,N/A,N/A
Schoelcher - Raspail,Fondation Cartier pour l'Art Contemporain,261 boulevard Raspail 75014,69,N/A,N/A
Schoelcher - Raspail,La Contre Allée,83 avenue Denfert Rochereau,234,N/A,N/A
Schoelcher - Raspail,Un Jour à Hà Nôi,46 rue Daguerre,347,N/A,N/A
Schoelcher - Raspail,Place Denfert-Rochereau,"24 place Denfert-Rochereau, 14th",288,N/A,N/A
Schoelcher - Raspail,Catacombs of Paris (Catacombes de Paris),"1 avenue du Colonel Henri Rol-Tanguy, 14e",322,N/A,N/A
Jean Rostand - Paul Vaillant Couturier,Direction Départementale de la Protection des Populations,5 promenade Jean Rostand,34,N/A,N/A
Jean Rostand - Paul Vaillant Couturier,CPAM de Seine-Saint-Denis,7 promenade Jean Rostand,52,N/A,N/A
Jean Rostand - Paul Vaillant Couturier,Franprix,15 promenade Jean Rostand,136,N/A,N/A
Jean Rostand - Paul Vaillant Couturier,Espace Farmento,4 rue Maria Callas,112,N/A,N/A
Jean Rostand - Paul Vaillant Couturier,Ccip 93,rue Paul Vaillant Couturier,147,N/A,N/A
Octave Feuillet - Albéric Magnard,Restaurant Bon,25 rue de la Pompe,146,N/A,N/A
Octave Feuillet - Albéric Magnard,Restaurant Brach,Hôtel Brach,150,N/A,N/A
Octave Feuillet - Albéric Magnard,Le Flandrin,4 place Tattegrain,349,N/A,N/A
Octave Feuillet - Albéric Magnard,Yamazaki France,6 Chaussée de la Muette,311,N/A,N/A
Octave Feuillet - Albéric Magnard,Le Rive Droite,80 rue de Passy,373,N/A,N/A
Cesaria Evora - Rosa Parks,231 East Street,185 boulevard Macdonald,153,N/A,N/A
Cesaria Evora - Rosa Parks,UGC Ciné Cité 19,166 boulevard Macdonald,287,N/A,N/A
Cesaria Evora - Rosa Parks,Boulanger,179 boulevard Macdonald,195,N/A,N/A
Cesaria Evora - Rosa Parks,Let's Wok,155 boulevard Macdonald,342,N/A,N/A
Cesaria Evora - Rosa Parks,Square Claude Bernard,176 boulevard Macdonald,233,N/A,N/A
Thérèse - Opéra,Udon Bistro Kunitoraya (Kunitoraya),1 rue Villedo,184,N/A,N/A
Thérèse - Opéra,Café Verlet,256 rue Saint-Honoré,269,N/A,N/A
Thérèse - Opéra,Jardin du Palais Royal,"2 place Colette, 1er",295,N/A,N/A
Thérèse - Opéra,Bibliothèque Nationale de France,58 rue de Richelieu,304,N/A,N/A
Thérèse - Opéra,Charvet Place Vendome S.A. (Place Vendôme),28 place Vendôme,369,N/A,N/A
François 1er - Montaigne,DIOR Galerie,11 rue François Premier,45,N/A,N/A
François 1er - Montaigne,Chanel,"42 avenue Montaigne, Paris",78,N/A,N/A
François 1er - Montaigne,Jean Imbert au Plaza Athénée,25 avenue Montaigne,178,N/A,N/A
François 1er - Montaigne,Prada,"10 avenue Montaigne, Paris",223,N/A,N/A
François 1er - Montaigne,Gigi Paris,15 avenue Montaigne,298,N/A,N/A
Lavoisier - Missak Manouchian,Centre Ophtalmologie,17 avenue du Maréchal Foch,534,N/A,N/A
Lavoisier - Missak Manouchian,Seigneur Jean-Luc,5 allée Charlotte,600,N/A,N/A
Lavoisier - Missak Manouchian,Intermarché,24 rue Paul Vaillant Couturier,689,N/A,N/A
Lavoisier - Missak Manouchian,La Mandarine,29 avenue du Maréchal Foch,611,N/A,N/A
Lavoisier - Missak Manouchian,C-ping Sport,42 avenue Georges Clémenceau,667,N/A,N/A
Georges Pompidou - Verdun,Okado,26-30 rue Salomon de Rothschild,206,N/A,N/A
Georges Pompidou - Verdun,Franprix,6 rue Volta,234,N/A,N/A
Georges Pompidou - Verdun,Macaille,29 quai du Général Gallieni,376,N/A,N/A
Georges Pompidou - Verdun,Botanic,26 quai du Général Gallieni,487,N/A,N/A
Georges Pompidou - Verdun,L'Ourika,25 rue de Verdun,481,N/A,N/A
Place des Arts - Jean Mermoz,Théâtre André Malraux,9 place des Arts,43,N/A,N/A
Place des Arts - Jean Mermoz,Brasserie des Arts,26 place des Arts,70,N/A,N/A
Place des Arts - Jean Mermoz,Noboru,1 rue du Docteur Zamenhof,121,N/A,N/A
Place des Arts - Jean Mermoz,L'Avenue,95 avenue Paul Doumer,157,N/A,N/A
Place des Arts - Jean Mermoz,Ariel Centre Ville,97 /99 avenue Paul-Doumer,166,N/A,N/A
Faubourg Du Temple - Republique,Starbucks Place de la République (Place de la République),2 place de la République,84,N/A,N/A
Faubourg Du Temple - Republique,Bouillon République,39 Boulevard du Temple,199,N/A,N/A
Faubourg Du Temple - Republique,Lavomatic,30 rue René Boulanger,230,N/A,N/A
Faubourg Du Temple - Republique,La Vache dans les Vignes,"46 quai de Jemmapes, Paris",262,N/A,N/A
Faubourg Du Temple - Republique,Auberge Pyrénées Cévennes,106 rue de la Folie-Méricourt,286,N/A,N/A
Saint-Didier - Raymond Poincaré,Carette,4 place Trocadero et du Onze Novembre 25 place des Vosges,323,N/A,N/A
Saint-Didier - Raymond Poincaré,Mayfair Garden,33 rue de Longchamp,320,N/A,N/A
Saint-Didier - Raymond Poincaré,Joe & The Juice,92 avenue Victor Hugo,337,N/A,N/A
Saint-Didier - Raymond Poincaré,Chez Maram,30 rue de Longchamp,342,N/A,N/A
Saint-Didier - Raymond Poincaré,Place du Trocadéro,19 place du Trocadéro et du Onze Novembre,400,N/A,N/A
Quai Panhard et Levassor,Jardins des Grands-Moulins — Abbé-Pierre,15 rue Thomas Mann,354,N/A,N/A
Quai Panhard et Levassor,UGC Ciné Cité Bercy,2 cours Saint-Emilion,424,N/A,N/A
Quai Panhard et Levassor,Natures et Découvertes Bercy,8-10 Cour Saint-Emilion,471,N/A,N/A
Quai Panhard et Levassor,Les Frigos,19 rue des Frigos,496,N/A,N/A
Quai Panhard et Levassor,Bercy Village,"Cour St-Émilion, 12e",543,N/A,N/A
Victor Hugo - Ecoles,Boulangerie Pâtisserie LAMET,1 place François Mitterrand,112,N/A,N/A
Victor Hugo - Ecoles,La Rogina,"177 bis, rue Paul Vaillant Couturier",161,N/A,N/A
Victor Hugo - Ecoles,Centre Aquatique d'Alfortville,50 quai Blanqui,376,N/A,N/A
Victor Hugo - Ecoles,Franprix,50 rue Vitorue Hugo,341,N/A,N/A
Victor Hugo - Ecoles,Franprix,90-90 bis rue Paul Vaillant Couturier,638,N/A,N/A
Liège - Moscou,Neva Cuisine,2 rue de Berne,189,N/A,N/A
Liège - Moscou,Maison Landemaine Clichy,56 rue de Clichy,180,N/A,N/A
Liège - Moscou,Bar Italia Brasserie,22 rue Moncey,210,N/A,N/A
Liège - Moscou,Casino de Paris,16 boulevard de Clichy,306,N/A,N/A
Liège - Moscou,Mandoobar,7 rue d'Edimbourg,385,N/A,N/A
Place Nationale - Château-des-Rentiers,Chez Trassoudaine,3 Impasse Nationale,65,N/A,N/A
Place Nationale - Château-des-Rentiers,Le Pretexte,111 rue de Tolbiac 75013,338,N/A,N/A
Place Nationale - Château-des-Rentiers,Parc de Choisy,128 avenue de Choisy,409,N/A,N/A
Place Nationale - Château-des-Rentiers,Thai Yim 2,70 rue du Chateau des Rentiers,429,N/A,N/A
Place Nationale - Château-des-Rentiers,Pho 14,"129 avenue de Choisy, 13e",510,N/A,N/A
Sèvres Rive Gauche,Franprix,4 rue Pierre Midrin,330,N/A,N/A
Sèvres Rive Gauche,Villa Roma,99 Grande rue,540,N/A,N/A
Sèvres Rive Gauche,Marché Saint-Romain,2 ter avenue de l’Europe,471,N/A,N/A
Sèvres Rive Gauche,Solutions Open Source Paris S A S,"1 Impasse des Pommerets, Solutions Open Source Paris",329,N/A,N/A
Sèvres Rive Gauche,La Poste,44 Grande rue,413,N/A,N/A
Faustin Hélie - Desbordes-Valmore,Le Rive Droite,80 rue de Passy,139,N/A,N/A
Faustin Hélie - Desbordes-Valmore,Restaurant Bon,25 rue de la Pompe,168,N/A,N/A
Faustin Hélie - Desbordes-Valmore,Restaurant Brach,Hôtel Brach,230,N/A,N/A
Faustin Hélie - Desbordes-Valmore,Kura,56 rue des Boulainvilliers,239,N/A,N/A
Faustin Hélie - Desbordes-Valmore,Restaurant le Bois le Vent,59 rue de Boulainvilliers rue Bois le Vent,256,N/A,N/A
Sèvres - Lecourbe,Le Moulin de la Vierge,166 avenue de Suffren,265,N/A,N/A
Sèvres - Lecourbe,Mori Yoshida,65 avenue de Breteuil,367,N/A,N/A
Sèvres - Lecourbe,Bong,42 rue Blomet,441,N/A,N/A
Sèvres - Lecourbe,Joséphine Chez Dumonet,117 rue du Cherche Midi 6th Arr,659,N/A,N/A
Sèvres - Lecourbe,Fromagerie Quatrehomme,62 rue de Sèvres,729,N/A,N/A
Charles de Gaulle - Les Sablons,Monoprix,72-80 avenue du Général de Gaulle,77,N/A,N/A
Charles de Gaulle - Les Sablons,Café de la Porte des Sablons,16 rue Jacques Dulud,62,N/A,N/A
Charles de Gaulle - Les Sablons,Game One,22 rue Jacques Dulud,83,N/A,N/A
Charles de Gaulle - Les Sablons,Place du Marché,8 place du MarchÈ,306,N/A,N/A
Charles de Gaulle - Les Sablons,Pret,118 avenue Charles de Gaulle,353,N/A,N/A
Ecoles - Carmes,Jozi Café,3 rue Valette,115,N/A,N/A
Ecoles - Carmes,La Maison d'Isabelle,47 ter boulevard Saint-Germain,146,N/A,N/A
Ecoles - Carmes,Aux Merveilleux de Fred,2 rue Monge,148,N/A,N/A
Ecoles - Carmes,Le Bistro du Périgord,69-73 rue Saint-Jacques,200,N/A,N/A
Ecoles - Carmes,Album,"67 boulevard St-Germain, 5e",227,N/A,N/A
Crevaux - Bugeaud,Saint-James Club,43 avenue Bugeaud,92,N/A,N/A
Crevaux - Bugeaud,Joe & The Juice,92 avenue Victor Hugo,268,N/A,N/A
Crevaux - Bugeaud,Béchu,118 avenue Victor Hugo,291,N/A,N/A
Crevaux - Bugeaud,Scossa,8 place Victor Hugo,300,N/A,N/A
Crevaux - Bugeaud,Noir - Coffee Shop & Torréfacteur,32 Rue Gustave Courbet,320,N/A,N/A
Manin - Crimée,Rosa Bonheur,2 allée de la Cascade Parc des Buttes-Chaumont,348,N/A,N/A
Manin - Crimée,Belvédère des Buttes-Chaumont,Parc des Buttes-Chaumont,331,N/A,N/A
Manin - Crimée,L'Atlantide,7 avenue de Laumière,387,N/A,N/A
Manin - Crimée,Boulangerie des Buttes Chaumont (Parc des Buttes-Chaumont),rue Botzaris,481,N/A,N/A
Manin - Crimée,Les Chics Types,20 avenue de Laumière,441,N/A,N/A
Alexandre Dumas - Place de la Réunion,Marché Réunion,place de la Réunion,91,N/A,N/A
Alexandre Dumas - Place de la Réunion,Moki Bar,61 rue des Vignobles,98,N/A,N/A
Alexandre Dumas - Place de la Réunion,Le Bricheton,50 rue de la Réunion,168,N/A,N/A
Alexandre Dumas - Place de la Réunion,Le Merle Moqueur,51 rue de Bagnolet,241,N/A,N/A
Alexandre Dumas - Place de la Réunion,L'Abribus,56 rue de Bagnolet,238,N/A,N/A
Bercy - Villot,Ground Control,"81 rue du Charolais, 12e",355,N/A,N/A
Bercy - Villot,Accor Arena,"8 boulevard de Bercy, 12e",359,N/A,N/A
Bercy - Villot,La Cinémathèque française,51 rue de Bercy,657,N/A,N/A
Bercy - Villot,Jardin de Reuilly – Paul Pernin,27 rue Jacques Hillairet,794,N/A,N/A
Bercy - Villot,Bibliothèque nationale de France (Bibliothèque Nationale de France (BNF)),quai François Mauriac,905,N/A,N/A
Place Georges Guillaumin,Matsuhisa Paris,35-37 avenue Hoche,120,N/A,N/A
Place Georges Guillaumin,Les 110 de Taillevent,195 rue du Faubourg Saint-Honoré,156,N/A,N/A
Place Georges Guillaumin,Pierre Gagnaire,6 rue de Balzac,199,N/A,N/A
Place Georges Guillaumin,Lido de Paris,"116 bis avenue des Champs-Elysees, 8th",222,N/A,N/A
Place Georges Guillaumin,Salle Pleyel,252 rue du Faubourg Saint Honore 8th,258,N/A,N/A
Liard - Amiral Mouchez,La Fabrique aux Gourmandises,82 rue de l'Amiral Mouchez,79,N/A,N/A
Liard - Amiral Mouchez,Jin Xin Lou,63 rue de l ́Amiral Mouchez,31,N/A,N/A
Liard - Amiral Mouchez,Pavillon Montsouris,20 rue de Gazan,151,N/A,N/A
Liard - Amiral Mouchez,Parc Montsouris,37 boulevard Jourdan,339,N/A,N/A
Liard - Amiral Mouchez,Le Fleurus,10 boulevard Jourdan,192,N/A,N/A
Faubourg Montmartre - La Fayette,Juste,48 rue Laffitte,173,N/A,N/A
Faubourg Montmartre - La Fayette,Caillebotte,"8 rue Hippolyte Lebas, Paris",207,N/A,N/A
Faubourg Montmartre - La Fayette,Hôtel des Ventes Drouot,9 rue Drouot,249,N/A,N/A
Faubourg Montmartre - La Fayette,Abri Soba,"10 rue Saulnier, 9e",274,N/A,N/A
Faubourg Montmartre - La Fayette,Floquifil,"17 rue de Montyon, 9e",311,N/A,N/A
Fief - République,River Café,146 quai de la Bataille Stalingrad,426,N/A,N/A
Fief - République,Ile saint germain,170 quai de Stalingrad,459,N/A,N/A
Fief - République,Mon Bistrot,33 rue Marcel Dassault,464,N/A,N/A
Fief - République,Parc Départemental de l'île Saint-Germain,N/A,462,N/A,N/A
Fief - République,Tennis Club de Paris,15 avenue Félix d'Hérelle,421,N/A,N/A
Jean Jaurès - Ouvrières Pivéreuses,Le Paris-Lille,36 avenue du Cimetière Parisien,140,N/A,N/A
Jean Jaurès - Ouvrières Pivéreuses,Théâtre Équestre Zingaro,176 avenue Jean Jaurès,431,N/A,N/A
Jean Jaurès - Ouvrières Pivéreuses,La HALLE PAPiN,62 rue Denis Papin,701,N/A,N/A
Jean Jaurès - Ouvrières Pivéreuses,La Poste,166 rue Danielle Casanova,540,N/A,N/A
Jean Jaurès - Ouvrières Pivéreuses,Tuk Tuk Thai,123 avenue Jean Jaurès,475,N/A,N/A
Boyer-Barret - Raymond Losserand,L'Entrepôt,7-9 rue Francis de Pressensé,82,N/A,N/A
Boyer-Barret - Raymond Losserand,La Cantine du Troquet,101 rue de l'Ouest,137,N/A,N/A
Boyer-Barret - Raymond Losserand,Sodam,39 rue de Gergovie,112,N/A,N/A
Boyer-Barret - Raymond Losserand,Bistrotters,9 rue Decrès,196,N/A,N/A
Boyer-Barret - Raymond Losserand,Papy aux Fourneaux,70 rue de l'Ouest,259,N/A,N/A
Fragonard - Porte de Clichy,Burger King,187 avenue de Clichy,62,N/A,N/A
Fragonard - Porte de Clichy,Ateliers Berthier,"1 rue André Suarès, 17e",220,N/A,N/A
Fragonard - Porte de Clichy,Parc Clichy-Batignolles,147 rue Cardinet,386,N/A,N/A
Fragonard - Porte de Clichy,Coretta,"151 bis, rue Cardinet",451,N/A,N/A
Fragonard - Porte de Clichy,Menelik,4 rue Sauffroy,589,N/A,N/A
Tristan Tzara -  Tchaïkovski,Le Five Football club,32 rue Moussorgski,226,N/A,N/A
Tristan Tzara -  Tchaïkovski,Marché de l'Olive,10 rue de l'Olive,503,N/A,N/A
Tristan Tzara -  Tchaïkovski,Mandarin du marche,33 place de Torcy,517,N/A,N/A
Tristan Tzara -  Tchaïkovski,Théatre de Verre,17 rue de la Chapelle,531,N/A,N/A
Tristan Tzara -  Tchaïkovski,Le 104,104 rue d'Aubervilliers,636,N/A,N/A
Parc André Citroën,La Grenouille Bleue,48 rue Balard,115,N/A,N/A
Parc André Citroën,Parc André-Citroën,2 rue de la Montagne de la Fage,236,N/A,N/A
Parc André Citroën,Le Quinzième,14 rue de Cauchy,313,N/A,N/A
Parc André Citroën,L'Os à moelle,"3 rue Vasco-de-Gama, Paris",396,N/A,N/A
Parc André Citroën,Boulangerie Mozart,147 avenue Felix Faure,413,N/A,N/A
Lally-Tollendal - Armand Carrel,Les Marmites Volantes,69 rue Armand Carrel,108,N/A,N/A
Lally-Tollendal - Armand Carrel,Trois B,48 avenue Jean Jaurès,108,N/A,N/A
Lally-Tollendal - Armand Carrel,Café de la Halle Secrétan,33 avenue Secrétan,182,N/A,N/A
Lally-Tollendal - Armand Carrel,Bassin de la Villette,64 quai de la Loire,302,N/A,N/A
Lally-Tollendal - Armand Carrel,Piscine Edouard Pailleron,32 rue Edouard Pailleron,304,N/A,N/A
Jardin Marguerite Long,Mayo,3 place du Général Koenig,150,N/A,N/A
Jardin Marguerite Long,Windo Bar,3 place du Général Koenig,205,N/A,N/A
Jardin Marguerite Long,The Canadian Embassy Pub,71 boulevard Gouvion Saint-Cyr rue Bélidor,188,N/A,N/A
Jardin Marguerite Long,Le Monte Cristo,42B boulevard Gouvion-Saint-Cyr,238,N/A,N/A
Jardin Marguerite Long,Il Grano,212 bis boulevard Pereire,327,N/A,N/A
Place Jean-Baptiste Clément,Francesca,63 avenue de Fontainebleau,94,N/A,N/A
Place Jean-Baptiste Clément,Le Fournil de Pierre,57 avenue de Fontainebleau,90,N/A,N/A
Place Jean-Baptiste Clément,Fratello's,37 avenue de Fontainebleau,132,N/A,N/A
Place Jean-Baptiste Clément,La Goulette (La Goulette Zmen),2 rue Roger Salengro,237,N/A,N/A
Place Jean-Baptiste Clément,Sésame et Sel,11 B rue Roger Salengro 94270,268,N/A,N/A
Génie - Mozart,Malki Zakia,46 rue du Genie,48,N/A,N/A
Génie - Mozart,Krep'events,18 avenue Louis Breguet,170,N/A,N/A
Génie - Mozart,Caquelin Dominique,24 rue Jean Jaurès,524,N/A,N/A
Génie - Mozart,Franprix,7-11 boulevard Paul Vaillant Couturier,427,N/A,N/A
Génie - Mozart,Le Verre Bonheur,28 rue Jean Baptiste Clément,341,N/A,N/A
Jeûneurs - Mulhouse,Hoppy Corner,34 rue des Petits Carreaux,146,N/A,N/A
Jeûneurs - Mulhouse,L'Appartement Sézane,1 rue Saint Fiacre,150,N/A,N/A
Jeûneurs - Mulhouse,Rivié,30-32 rue du Sentier,137,N/A,N/A
Jeûneurs - Mulhouse,Evénements au Comedy Club,42 boulevard Bonne Nouvelle,211,N/A,N/A
Jeûneurs - Mulhouse,Le Distrait,26 rue de la Lune,212,N/A,N/A
Constantine - Université,Esplanade des Invalides,Hôtel-des-Invalides,95,N/A,N/A
Constantine - Université,Place des Invalides,place des Invalides,266,N/A,N/A
Constantine - Université,Berges de Seine – Rive gauche,Quais de Seine,280,N/A,N/A
Constantine - Université,Rosa Bonheur sur Seine,"quai d'Orsay, Port des Invalides",287,N/A,N/A
Constantine - Université,Alexander III Bridge (Pont Alexandre III),Cours la Reine - Quai d'Orsay,351,N/A,N/A
Marne - Germain Dardan,Jardin d'Asie,226 avenue Pierre Brossolette,191,N/A,N/A
Marne - Germain Dardan,La Renaissance Sophie Lopes,184 a avenue de Paris,392,N/A,N/A
Marne - Germain Dardan,Chateaunet,166 avenue Pierre Brossolette,329,N/A,N/A
Marne - Germain Dardan,La Poste,8 rue André Gide,312,N/A,N/A
Marne - Germain Dardan,Tipaza,130 avenues Pierre Brossolette,466,N/A,N/A
Belfort - Voltaire,VG Pâtisserie,123 boulevard Voltaire,95,N/A,N/A
Belfort - Voltaire,La Belle Équipe,92 rue de Charonne,267,N/A,N/A
Belfort - Voltaire,Waly-Fay,6 rue Godefroy Cavaignac 11E,239,N/A,N/A
Belfort - Voltaire,Septime,"80 rue de Charonne, 11e",329,N/A,N/A
Belfort - Voltaire,Clamato,"80 rue de Charonne, Paris",337,N/A,N/A
Résistance - Romain Rolland,Collège Eugénie Cotton,2 rue de Rethondes,336,N/A,N/A
Résistance - Romain Rolland,Amiand Philippe,4 rue de Coudray,430,N/A,N/A
Résistance - Romain Rolland,GRG Entreprise TP,19 allée Paul Eluard,432,N/A,N/A
Résistance - Romain Rolland,Auchan Supermarché Argenteuil,96 avenue Maurice Utrillo,576,N/A,N/A
Résistance - Romain Rolland,Hilaria Fleurs Maison Augé,155 avenue Maurice Utrillo,478,N/A,N/A
Melun - Jean Jaurès,Trois B,48 avenue Jean Jaurès,141,N/A,N/A
Melun - Jean Jaurès,Les Marmites Volantes,69 rue Armand Carrel,260,N/A,N/A
Melun - Jean Jaurès,Bassin de la Villette,64 quai de la Loire,283,N/A,N/A
Melun - Jean Jaurès,Barourcq,68 quai de la Loire,303,N/A,N/A
Melun - Jean Jaurès,Les Chics Types,20 avenue de Laumière,289,N/A,N/A
Place Ginette Hamelin,La Cinémathèque française,51 rue de Bercy,76,N/A,N/A
Place Ginette Hamelin,Anco,108 rue de Bercy,193,N/A,N/A
Place Ginette Hamelin,Accor Arena,"8 boulevard de Bercy, 12e",262,N/A,N/A
Place Ginette Hamelin,Parc de Bercy,128 quai de Bercy,262,N/A,N/A
Place Ginette Hamelin,L'Auberge Aveyronnaise,40 rue Gabriel Lamé,449,N/A,N/A
Fabre d'Eglantine - Place de la Nation,L'Églantine,21 rue Fabre d'Eglantine,15,N/A,N/A
Fabre d'Eglantine - Place de la Nation,Place de la Nation,2 place de la Nation,141,N/A,N/A
Fabre d'Eglantine - Place de la Nation,Thai Kanda,10 rue de Picpus,204,N/A,N/A
Fabre d'Eglantine - Place de la Nation,Khun Akorn,8 avenue de Taillebourg,337,N/A,N/A
Fabre d'Eglantine - Place de la Nation,Royal VI Nation,7 place de la Nation,274,N/A,N/A
Mariotte - Batignolles,Le Boeuf Volant,4 rue Marriotte,62,N/A,N/A
Mariotte - Batignolles,Mamma Primi,18 rue Boursault,134,N/A,N/A
Mariotte - Batignolles,Gare au Gorille,68 rue des Dames,162,N/A,N/A
Mariotte - Batignolles,L'Etabli,2 rue Lamandé,194,N/A,N/A
Mariotte - Batignolles,Kokoya,5 rue des Batignolles,202,N/A,N/A
Gare d'Argenteuil,Volcano Lounge,15 rue Paul Vaillant Couturier,170,N/A,N/A
Gare d'Argenteuil,Subway,5 rue Defresnes Bast,279,N/A,N/A
Gare d'Argenteuil,Flexi Stockage,2 rue des Charretiers,223,N/A,N/A
Gare d'Argenteuil,Monoprix,1 boulevard Jean Allemane,366,N/A,N/A
Gare d'Argenteuil,Franprix,13 rue du Docteur Leray,248,N/A,N/A
Stalingrad - Rigollots,Pharmacie Khiat,2 avenue de Stalingrad,40,N/A,N/A
Stalingrad - Rigollots,Pro'Hygiène Service,4 avenue de la République,114,N/A,N/A
Stalingrad - Rigollots,Udsm Union Defens Sante Mentale Reg Establissements Paris,40 avenue de Stalingrad,141,N/A,N/A
Stalingrad - Rigollots,La Poste,2 rue Eugene Martin,216,N/A,N/A
Stalingrad - Rigollots,Monoprix,96 rue Dalayrac,254,N/A,N/A
Mstislav Rostropovitch - Berthier,Ateliers Berthier,"1 rue André Suarès, 17e",246,N/A,N/A
Mstislav Rostropovitch - Berthier,Le Verre Moutarde,145 Bis rue de Saussure,369,N/A,N/A
Mstislav Rostropovitch - Berthier,Parc Clichy-Batignolles,147 rue Cardinet,457,N/A,N/A
Mstislav Rostropovitch - Berthier,LeavinRoom Escape Game,28 bis boulevard Pereire,461,N/A,N/A
Mstislav Rostropovitch - Berthier,Burger King,187 avenue de Clichy,382,N/A,N/A
